meanings,word,score
"分光分析,ぶんこうぶんせき",spectrometry,0
"分光顕微鏡,ぶんこうけんびきょう",spectromicroscope,0
"分光蛍光光度計,ぶんこうけいこうこうどけい",spectrophotofluorometer,0
"分光光度計,ぶんこうこうどけい",spectrophotometer,0
"分光測光法,ぶんこうそっこうほう",spectrophotometry,0
"分光偏光計,ぶんこうへんこうけい",spectropolarimeter,0
"分光偏光器,ぶんこうへんこううつわ",spectropolariscope,0
"分光放射計,ぶんこうほうしゃけい",spectroradiometer,0
"分光放射測定,ぶんこうほうしゃそくてい",spectroradiometry,0
"分光反射解析法,ぶんこうはんしゃかいせきほう",spectroreflectometry,0
"分光器,ぶんこううつわ",spectroscope,0
"分光学専門家,ぶんこうがくせんもんか",spectroscopist,0
"分光学者,ぶんこうがくしゃ",spectroscopist,0
"分光学,ぶんこうがく",spectroscopy,0
"分光法,ぶんこうほう",spectroscopy,0
"分布,ぶんぷ",spectrum,7
"ブリーフ型水着,ぶりーふかたみずぎ",speedo,0
"分野,ぶんや",sphere,0
"分派,ぶんぱ",splinter,0
"分化,ぶんか",splintering,0
"分割,ぶんかつ",split,0
"分裂,ぶんれつ",split,0
"分割,ぶんかつ",split-off,0
"分離,ぶんり",split-off,0
"分裂,ぶんれつ",split-up,0
"分離,ぶんり",split-up,0
"分離状態,ぶんりじょうたい",splitsville,0
"分裂派,ぶんれつは",splitter,0
"分裂,ぶんれつ",splitting,0
"分派傾向,ぶんぱけいこう",splittism,0
"ぶち壊し屋,ぶちこわしや",spoiler,0
"文書毀棄,ぶんしょきき",spoliation,0
"分隊,ぶんたい",squad,0
"ブロッキング発振器,ぶろっきんぐはっしんき",squegger,0
"部員,ぶいん",staff,0
"部員,ぶいん",staffer,0
"舞台,ぶたい",stage,0
"舞台恐怖症,ぶたいきょうふしょう",Stage Fright,0
"舞台稽古,ぶたいけいこ",stage rehearsal,0
"舞台係,ぶたいかかり",stagehand,0
"ブドウ球菌,ぶどうきゅうきん",staphylococcal,0
"ブドウ球菌,ぶどうきゅうきん",staphylococci,0
"ブドウ球菌感染症,ぶどうきゅうきんかんせんしょう",staphylococcia,0
"ブドウ球菌感染症,ぶどうきゅうきんかんせんしょう",staphylococcoses,0
"ブドウ球菌感染症,ぶどうきゅうきんかんせんしょう",staphylococcosis,0
"ブドウ球菌,ぶどうきゅうきん",staphylococcus,0
"ブドウ球菌性膿皮症,ぶどうきゅうきんせいうみかわしょう",staphyloderma,0
"ブドウ球菌性皮膚炎,ぶどうきゅうきんせいひふえん",staphylodermatitis,0
"ブドウ腫,ぶどうしゅ",staphyloma,0
"文,ぶん",stationer,0
"文房具,ぶんぼうぐ",stationery,4
"武器,ぶき",steel,6
"ブイヨン,ぶいよん",stock,0
"物資輸送船,ぶっしゆそうせん",storeship,0
"文体,ぶんたい",strain,0
"ブレイン,ぶれいん",strategist,0
"分散化,ぶんさんか",striping,0
"ブラブラ歩きする人,ぶらぶらあるきするにん",stroller,0
"無精ひげ,ぶしょうひげ",stubble,0
"分子糖尿病学研究会,ぶんしとうにょうびょうがっけんきゅうかい",Study Group of Molecular Diabetology,0
"不器用なボクサー,ぶきようなぼくさー",stumblebum,0
"豚小屋,ぶたこや",sty,0
"文体論研究家,ぶんたいろんけんきゅうか",stylistician,0
"文体論,ぶんたいろん",stylistics,0
"文体統計学,ぶんたいとうけいがく",stylostatistics,0
"分科委員会,ぶんかいいんかい",Sub-Committee,0
"分数調波,ぶんすうちょうは",sub-harmonics,0
"部分代数,ぶぶんだいすう",subalgebra,0
"部分組立品,ぶぶんくみたてひん",subassembly,0
"部分集合,ぶぶんしゅうごう",subclass,0
"部分複体,ぶぶんふくたい",subcomplex,0
"部分被覆,ぶぶんひふく",subcover,0
"分譲地,ぶんじょうち",subdivision,0
"部分文書,ぶぶんぶんしょ",subdocument,0
"部分要素,ぶぶんようそ",subelement,0
"部分族,ぶぶんぞく",subfamily,0
"部分体,ぶぶんからだ",subfield,0
"部分世代,ぶぶんせだい",subgeneration,0
"部分グラフ,ぶぶんぐらふ",subgraph,0
"部分群,ぶぶんぐん",subgroup,0
"部分区間,ぶぶんくかん",subinterval,0
"部分音程,ぶぶんおんほど",subinterval,0
"部分束,ぶぶんそく",sublattice,0
"部分多様体,ぶぶんたようたい",submanifold,0
"部分行列,ぶぶんぎょうれつ",submatrix,0
"部分加群,ぶぶんかぐん",submodule,0
"部分対象,ぶぶんたいしょう",subobject,0
"分室,ぶんしつ",suboffice,0
"部下,ぶか",subordinate,0
"部分母集団,ぶぶんぼしゅうだん",subpopulation,0
"部分肉,ぶぶんにく",subprimal,0
"部分的な範囲,ぶぶんてきなはんい",subrange,0
"部分表現,ぶぶんひょうげん",subrepresentation,0
"部分終結式,ぶぶんしゅうけつしき",subresultant,0
"部分環,ぶぶんかん",subring,0
"部分列,ぶぶんれつ",subsequence,0
"部分集合,ぶぶんしゅうごう",subset,0
"部分空間,ぶぶんくうかん",subspace,0
"物質,ぶっしつ",substance,6
"物質,ぶっしつ",substantia,0
"部分列,ぶぶんれつ",substring,0
"分泌液,ぶんぴつえき",succus,0
"豚・鯨類の乳離れ前の子,ぶた・くじらるいのちちはなれまえのこ",sucker,0
"ブスッとすること,ぶすっとすること",sullenness,0
"ブルーギル,ぶるーぎる",sunfish,0
"分泌亢進,ぶんぴつこうしん",supersecretion,0
"ぶっきらぼうさ,ぶっきらぼうさ",surliness,0
"ぶつかり合う音程,ぶつかりあうおんてい",Suspensio,0
"不器用なやつ,ぶきようなやつ",swab,0
"武士,ぶし",swashbuckler,0
"ブラック企業,ぶらっくきぎょう",sweatshop,0
"豚,ぶた",swine,0
"豚野郎,ぶたやろう",swine,0
"豚飼い,ぶたかい",swineherd,0
"豚痘,ぶたとう",swinepox,0
"豚小屋,ぶたこや",swinery,0
"豚,ぶた",swinery,0
"ブランコ,ぶらんこ",swing,0
"武力,ぶりょく",sword,0
"文化的重層構造,ぶんかてきじゅうそうこうぞう",syncretism,0
"文章論,ぶんしょうろん",syntactics,0
"文体などの甘さ,ぶんたいなどのあまさ",syrup,0
"分類学,ぶんるいがく",systematics,0
"分類,ぶんるい",systematism,0
"分類,ぶんるい",systematization,0
"ぶち猫,ぶちねこ",tabby,0
"文法素,ぶんぽうもと",tagmeme,0
"分解,ぶんかい",takedown,0
"仏教修行僧,ぶっきょうしゅぎょうそう",talapoin,0
"舞曲,ぶきょく",Tanz,0
"舞踏病,ぶとうびょう",tarantism,0
"文法特性素,ぶんぽうとくせいもと",taxeme,0
"分類,ぶんるい",taxis,0
"分類群,ぶんるいぐん",taxon,0
"分類学者,ぶんるいがくもの",taxonomist,0
"分類法,ぶんるいほう",taxonomy,0
"分類,ぶんるい",taxonomy,0
"分類学,ぶんるいがく",taxonomy,0
"分解,ぶんかい",teardown,0
"ブタモロコシ,ぶたもろこし",teosinte,0
"分野,ぶんや",terrain,0
"分野,ぶんや",territory,0
"分析,ぶんせき",test,1
"文章,ぶんしょう",text,0
"舞台,ぶたい",theater,2
"物体,ぶったい",thing,3
"舞踏会へ向かう三人の農夫,ぶとうかいへむかうさんにんののうふ",Three Farmers on Their Way to a Dance,0
"ブーメラン,ぶーめらん",throwing-stick,0
"ブルック・シールズのプリティ・ギャンブラー,ぶるっく・しーるずのぷりてぃ・ぎゃんぶらー",Tilt,0
"ブリキ板,ぶりきいた",tin,0
"ブリキ缶,ぶりきかん",tin,0
"ブリキの太鼓,ぶりきのたいこ",Tin Drum,0
"ブリキ缶に入る量,ぶりきかんにいるりょう",tinful,0
"ブリキ職人,ぶりきしょくにん",tinman,0
"ブリキ職人,ぶりきしょくにん",tinner,0
"ブリキ職人,ぶりきしょくにん",tinsmith,0
"ブリキ製品,ぶりきせいひん",tinware,0
"ブリキ製品,ぶりきせいひん",tinwork,0
"分娩監視装置,ぶんべんかんしそうち",tocomonitor,0
"分娩恐怖症,ぶんべんきょうふしょう",tocophobia,0
"部族,ぶぞく",totem,0
"分化全能性,ぶんかぜんのうせい",totipotency,0
"ブレーメンの音楽隊,ぶれーめんのおんがくたい",Town Musicians of Bremen,0
"分量,ぶんりょう",trace,0
"物々交換,ぶつぶつこうかん",trade,0
"ブッシュバック属,ぶっしゅばっくぞく",Tragelaphus,0
"分厚いサンドイッチ,ぶあついさんどいっち",tram-stopper,0
"部分,ぶぶん",tranche,0
"文化移植,ぶんかいしょく",transculturation,0
"分化転換,ぶんかてんかん",transdifferentiation,0
"分析室,ぶんせきしつ",Transport Information Analysis Office,0
"ブランコ曲芸師,ぶらんこきょくげいし",trapezist,0
"ブルックリン横町,ぶるっくりんよこちょう",Tree Grows in Brooklyn,0
"部族生活,ぶぞくせいかつ",tribalism,0
"部族ごとの分化,ぶぞくごとのぶんか",tribalization,0
"部族化,ぶぞくか",tribalization,0
"部族,ぶぞく",tribe,0
"部族民,ぶぞくたみ",tribespeople,0
"ブス,ぶす",troll,0
"無精な女,ぶしょうなおんな",trollop,0
"部隊,ぶたい",troop,5
"ブラウン管,ぶらうんかん",tube,0
"分岐点,ぶんきてん",turning,0
"分岐点,ぶんきてん",turnoff,0
"分岐器,ぶんきき",turnout,0
"ブラックジャック,ぶらっくじゃっく",twenty-one,0
"ブリッジで同一組のカード5枚以上を2種類持つこと,ぶりっじでどういつくのかーどごまいいじょうをにしゅるいもつこと",two-suiter,0
"分類,ぶんるい",typing,0
"分離,ぶんり",unbundling,0
"無礼さ,ぶれいさ",uncivilness,0
"不作法さ,ぶさほうさ",uncivilness,0
"武骨さ,ぶこつさ",uncouthness,0
"不器用さ,ぶきようさ",uncouthness,0
"無愛想なこと,ぶあいそうなこと",unfriendliness,0
"不格好なさま,ぶかっこうなさま",ungainliness,0
"ぶざまなこと,ぶざまなこと",ungracefulness,0
"無礼さ,ぶれいさ",ungraciousness,0
"不作法さ,ぶさほうさ",ungraciousness,0
"不器用さ,ぶきようさ",unhandiness,0
"部隊,ぶたい",unit,0
"部,ぶ",unit,0
"部署,ぶしょ",unit,0
"分野,ぶんや",universe,0
"不作法,ぶさほう",unseemliness,0
"無礼,ぶれい",unseemliness,0
"不器用さ,ぶきようさ",unskillfulness,0
"無愛想さ,ぶあいそうさ",unsociability,0
"無愛想さ,ぶあいそうさ",unsociableness,0
"不格好さ,ぶかっこうさ",unwieldiness,0
"文末を上げてしゃべる話し方,ぶんまつをあげてしゃべるはなしかた",upspeak,0
"文末を上げてしゃべる話し方,ぶんまつをあげてしゃべるはなしかた",uptalk,0
"ブドウ膜,ぶどうまく",uvea,0
"ブドウ膜炎,ぶどうまくほのお",uveitides,0
"ブドウ膜炎,ぶどうまくほのお",uveitis,0
"ブドウ膜強膜炎,ぶどうまくきょうまくほのお",uveoscleritis,0
"V-1号,ぶいまいなすいちごう",V-1,0
"V剤,ぶいざい",V-agent,0
"V型兵器,ぶいかたへいき",V-bomb,0
"V爆撃機,ぶいばくげきき",V-bomber,0
"V型エンジン,ぶいかたえんじん",V-engine,0
"V字型,ぶいじけい",V-formation,0
"V字型の襟元,ぶいじけいのえりもと",V-neck,0
"Vネック,ぶいねっく",V-neck,0
"V切り欠き,ぶいきりかき",V-notch,0
"ブイストリング,ぶいすとりんぐ",V-string,0
"V字型支柱,ぶいじけいしちゅう",V-strut,0
"Vツイン,ぶいついん",V-Twin,0
"無頼漢,ぶらいかん",vagabond,0
"武勇,ぶゆう",valor,7
"物価安定策,ぶっかあんていさく",valorization,0
"侮蔑的扱い,ぶべつてきあつかい",vandalism,0
"分散,ぶんさん",variance,0
"VBスクリプト,ぶいびーすくりぷと",VBScript,0
"v,ぶい",vee,0
"V字形,ぶいじけい",vee,0
"文書,ぶんしょ",vellum,0
"ブルーテ,ぶるーて",veloute,0
"ブドウの収穫,ぶどうのしゅうかく",vendange,0
"ブズール,ぶずーる",Vesoul,0
"ブベー,ぶべー",Vevey,0
"ブイアイ,ぶいあい",vi,0
"ブラジル航空社,ぶらじるこうくうしゃ",Viacao Aerea Rio-Grandense,0
"分断分布,ぶんだんぶんぷ",vicariance,0
"部長,ぶちょう",vice-president,0
"V,ぶい",Victor,0
"ブドウ栽培者,ぶどうさいばいもの",vigneron,0
"ぶどう酒,ぶどうさけ",vin,0
"ブドウの木,ぶどうのき",vine,0
"ブドウ栽培者,ぶどうさいばいもの",vinedresser,0
"ブドウ栽培適地,ぶどうさいばいてきち",vineland,0
"ブドウ栽培者,ぶどうさいばいもの",viner,0
"ブドウ栽培温室,ぶどうさいばいおんしつ",vinery,0
"ブドウ園,ぶどうその",vineyard,0
"ブドウ園経営者,ぶどうそのけいえいしゃ",vineyardist,0
"ブドウ栽培,ぶどうさいばい",viniculture,0
"ブドウ栽培家,ぶどうさいばいいえ",viniculturist,0
"ブドウの地,ぶどうのち",Vinland,0
"ぶどう酒,ぶどうさけ",vino,0
"ブドウの年収穫高,ぶどうのねんしゅうかくたか",vintage,0
"ブドウ収穫者,ぶどうしゅうかくもの",vintager,0
"ぶどう酒,ぶどうさけ",vinum,0
"VIP産生腫瘍,ぶいあいぴーさんなましゅよう",vipoma,0
"分割線,ぶんかつせん",virgule,0
"武勇,ぶゆう",virtue,0
"ブドウ科,ぶどうか",Vitaceae,0
"ブドウ畑,ぶどうはたけ",viticetum,0
"ブドウ栽培,ぶどうさいばい",viticulture,0
"ブドウ栽培家,ぶどうさいばいいえ",viticulturist,0
"ブドウ属,ぶどうぞく",Vitis,0
"ブラーンデレン,ぶらーんでれん",Vlaanderen,0
"ブラセニツァ,ぶらせにつぁ",Vlasenica,0
"ブラソチンツェ,ぶらそちんつぇ",Vlasotince,0
"ブローナ,ぶろーな",Vlona,0
"ブローネ,ぶろーね",Vlone,0
"ブルタバ川,ぶるたばかわ",Vltava,0
"ブードゥー教,ぶーどぅーきょう",voodoo,0
"ブードゥー教の司祭,ぶーどぅーきょうのしさい",voodoo,0
"ブードゥー,ぶーどぅー",Voodoo,0
"ブードゥー教,ぶーどぅーきょう",voodooism,0
"ブードゥー信仰,ぶーどぅーしんこう",voodooism,0
"ブードゥー教の信者,ぶーどぅーきょうのしんじゃ",voodooist,0
"ブーブレ,ぶーぶれ",Vouvray,0
"ブジエ,ぶじえ",Vouziers,0
"ブラニェ,ぶらにぇ",Vranje,0
"ブラーツァ,ぶらーつぁ",Vratsa,0
"ブルバス,ぶるばす",Vrbas,0
"ブルバス川,ぶるばすかわ",Vrbas,0
"ブルフラビ,ぶるふらび",Vrchlabi,0
"ブルーム,ぶるーむ",Vroom,0
"ブルシャツ,ぶるしゃつ",Vrsac,0
"ブルツキ,ぶるつき",Vrutkey,0
"ブエルタ・アバホ,ぶえるた・あばほ",Vuelta Abajo,0
"ブコバル,ぶこばる",Vukovar,0
"ブルカノ島,ぶるかのしま",Vulcano,0
"ブンタウ,ぶんたう",Vung-tau,0
"ブブゼラ,ぶぶぜら",vuvuzela,0
"VWパワー,ぶいだぶるぱわー",VW Power,0
"VWトレンズ,ぶいだぶるとれんず",VW Trends,0
"ブイボルグ,ぶいぼるぐ",Vyborg,0
"ブイシニーボロチョーク,ぶいしにーぼろちょーく",Vyshnii Volochek,0
"ブラウス,ぶらうす",waist,0
"部門,ぶもん",walk,7
"分野,ぶんや",walk,7
"ブラバン・ワロン,ぶらばん・わろん",Walloon Brabant,0
"ブラブラ歩くこと,ぶらぶらあるくこと",wander,0
"武力闘争,ぶりょくとうそう",war,0
"武力衝突,ぶりょくしょうとつ",warfare,0
"部族軍長,ぶぞくぐんちょう",warlord,0
"武士,ぶし",warrior,4
"無精者,ぶしょうもの",wastrel,0
"仏教寺院,ぶっきょうじいん",wat,0
"分泌液,ぶんぴつえき",water,0
"分水界,ぶんすいかい",watershed,0
"部分,ぶぶん",way,2
"武器,ぶき",weapon,0
"武器需品課,ぶきじゅひんか",Weapons and Materials Division,0
"ぶどう酒,ぶどうさけ",Wein,0
"文昌市,ぶんまさし",Wenchang,0
"文成県,ぶんせいけん",Wencheng,0
"文登市,ぶんとうし",Wendeng,0
"文山市,ぶんやまし",Wenshan,0
"文水県,ぶんみずけん",Wenshui,0
"聞喜県,ぶんきけん",Wenxi,0
"分配,ぶんぱい",whack,0
"ぶん殴ること,ぶんなぐること",whap,0
"文学とは何か,ぶんがくとはなにか",What Is Literature?,0
"ブリザード,ぶりざーど",whiteout,0
"ブリキ職人,ぶりきしょくにん",whitesmith,0
"ぶん殴ること,ぶんなぐること",whop,0
"ブルーベリー,ぶるーべりー",whortleberry,0
"ぶどう酒,ぶどうさけ",wijn,0
"ブラインド製造業者協会,ぶらいんどせいぞうぎょうしゃきょうかい",Window Shade Manufacturers Association,0
"ぶどう酒,ぶどうさけ",wine,0
"ぶどう栽培・ワイン醸造業者,ぶどうさいばい・わいんじょうぞうぎょうしゃ",winegrower,0
"ブラウン神父の知恵,ぶらうんしんぷのちえ",Wisdom of Father Brown,0
"V字形の物,ぶいじけいのもの",wishbone,0
"物欲しそうな様子,ぶつよくしそうなようす",wistfulness,0
"ブクラ川,ぶくらかわ",Wkra,0
"ブロツラベク,ぶろつらべく",Wloclawek,0
"ブロダバ,ぶろだば",Wlodawa,0
"ブロシチョバ,ぶろしちょば",Wloszczowa,0
"ぶらつき,ぶらつき",wobble,0
"ぶれ,ぶれ",wobbling,0
"文章技術,ぶんしょうぎじゅつ",wordsmanship,0
"ブレスレット,ぶれすれっと",wristband,0
"ブレスレット,ぶれすれっと",wristlet,0
"文書,ぶんしょ",writing,0
"文学作品,ぶんがくさくひん",writing,0
"ブロツラフ,ぶろつらふ",Wroclaw,0
"ブジェシニア,ぶじぇしにあ",Wrzesnia,0
"武功県,ぶこうけん",Wugong,0
"ぶかん,ぶかん",Wuhan,0
"ぶこ,ぶこ",Wuhu,0
"ブッパータール,ぶっぱーたーる",Wuppertal,0
"ぶい,ぶい",Wuyi,0
"ブンカンカ,ぶんかんか",yellowhorn,0
"ブリ,ぶり",yellowtail,0
"ブーンという音,ぶーんというおと",zoom,0
